Image,Center_X,Center_Y,Width,Height,saharAngle,x_position,y_position,angle
19773,1196,74,167,104,196.3017083443074,1.4405037019169922,1.9228099999999988,90.0
19774,1201,73,157,103,200.4925947698703,1.4405037019169922,1.9228099999999988,100.0
19775,1208,74,144,104,204.7343025290525,1.4405037019169922,1.9228099999999988,110.0
19776,1216,75,128,107,211.18497465873838,1.4405037019169922,1.9228099999999988,120.0
19777,1225,77,110,110,223.97696981133217,1.4405037019169922,1.9228099999999988,130.0
19778,1225,79,109,112,42.66269414087619,1.4405037019169922,1.9228099999999988,140.0
19779,1222,80,115,115,40.955514425818905,1.4405037019169922,1.9228099999999988,150.0
19780,1220,81,120,115,207.97947438848013,1.4405037019169922,1.9228099999999988,160.0
19781,1217,82,125,117,310.44623202084136,1.4405037019169922,1.9228099999999988,170.0
19782,1216,81,127,113,311.0548137709624,1.4405037019169922,1.9228099999999988,180.0
19783,1216,78,127,108,205.92490150755444,1.4405037019169922,1.9228099999999988,190.0
19784,1217,75,126,105,206.24134965215777,1.4405037019169922,1.9228099999999988,200.0
19785,1218,74,123,101,207.5528115767178,1.4405037019169922,1.9228099999999988,210.0
19786,1221,73,118,100,208.24973549497426,1.4405037019169922,1.9228099999999988,220.0
19787,1224,72,112,98,208.97970769792877,1.4405037019169922,1.9228099999999988,230.0
19788,1226,72,107,100,214.15969454566942,1.4405037019169922,1.9228099999999988,240.0
19789,1223,72,114,101,205.42687416958978,1.4405037019169922,1.9228099999999988,250.0
19790,1220,73,120,103,204.37646861667477,1.4405037019169922,1.9228099999999988,260.0
19791,1218,74,124,105,205.86635679409451,1.4405037019169922,1.9228099999999988,270.0
19792,1216,74,127,105,205.5599651718238,1.4405037019169922,1.9228099999999988,280.0
19793,1216,75,127,105,207.89727103094762,1.4405037019169922,1.9228099999999988,290.0
19794,1216,75,127,105,206.89623696549336,1.4405037019169922,1.9228099999999988,300.0
19795,1218,76,124,104,209.93151184050777,1.4405037019169922,1.9228099999999988,310.0
19796,1220,76,119,103,210.3112132266816,1.4405037019169922,1.9228099999999988,320.0
19797,1223,76,114,103,212.17121712854458,1.4405037019169922,1.9228099999999988,330.0
19798,1227,76,106,101,215.72739822279968,1.4405037019169922,1.9228099999999988,340.0
19799,1222,76,115,100,46.16913932790743,1.4405037019169922,1.9228099999999988,350.0
19800,93,83,154,101,349.695153531234,-1.2781113979355474,1.8228099999999987,0.0
19801,83,84,141,104,144.1301764822787,-1.2781113979355474,1.8228099999999987,10.0
19802,81,83,136,107,145.52778611996357,-1.2781113979355474,1.8228099999999987,20.0
19803,84,84,143,108,147.2647737278924,-1.2781113979355474,1.8228099999999987,30.0
19804,89,84,145,110,149.1534125878514,-1.2781113979355474,1.8228099999999987,40.0
19805,93,84,145,110,149.74356283647074,-1.2781113979355474,1.8228099999999987,50.0
19806,97,83,142,111,332.17590361574673,-1.2781113979355474,1.8228099999999987,60.0
19807,93,82,151,111,333.434948822922,-1.2781113979355474,1.8228099999999987,70.0
19808,84,81,166,111,196.46001481204004,-1.2781113979355474,1.8228099999999987,80.0
19809,82,81,165,109,204.94390526342457,-1.2781113979355474,1.8228099999999987,90.0
19810,80,80,160,109,207.12130340415865,-1.2781113979355474,1.8228099999999987,100.0
19811,77,79,154,107,208.30075576600638,-1.2781113979355474,1.8228099999999987,110.0
19812,74,81,149,108,210.25643716352926,-1.2781113979355474,1.8228099999999987,120.0
19813,77,82,155,111,337.4794343971031,-1.2781113979355474,1.8228099999999987,130.0
19814,80,84,160,114,212.81136679806812,-1.2781113979355474,1.8228099999999987,140.0
19815,82,86,165,117,214.84573341979973,-1.2781113979355474,1.8228099999999987,150.0
19816,84,89,168,123,217.09283729704157,-1.2781113979355474,1.8228099999999987,160.0
19817,84,90,169,123,214.15969454566942,-1.2781113979355474,1.8228099999999987,170.0
19818,91,90,154,123,220.60129464500446,-1.2781113979355474,1.8228099999999987,180.0
19819,96,90,138,123,232.98932676639689,-1.2781113979355474,1.8228099999999987,190.0
19820,90,89,139,123,146.5048153262588,-1.2781113979355474,1.8228099999999987,200.0
19821,86,88,138,120,148.43818815835064,-1.2781113979355474,1.8228099999999987,210.0
19822,81,86,134,119,149.03624346792648,-1.2781113979355474,1.8228099999999987,220.0
19823,84,84,142,117,320.7545653311022,-1.2781113979355474,1.8228099999999987,230.0
19824,93,82,161,113,328.94059117029,-1.2781113979355474,1.8228099999999987,240.0
19825,102,80,175,109,336.86857918537254,-1.2781113979355474,1.8228099999999987,250.0
19826,111,80,184,109,340.6410058243053,-1.2781113979355474,1.8228099999999987,260.0
19827,118,81,187,110,343.07248693585296,-1.2781113979355474,1.8228099999999987,270.0
19828,124,81,185,111,345.3791260113683,-1.2781113979355474,1.8228099999999987,280.0
19829,129,83,180,110,344.8759926916894,-1.2781113979355474,1.8228099999999987,290.0
19830,134,83,172,111,345.96375653207355,-1.2781113979355474,1.8228099999999987,300.0
19831,132,84,173,110,351.3358645668919,-1.2781113979355474,1.8228099999999987,310.0
19832,126,84,175,110,350.02228737984944,-1.2781113979355474,1.8228099999999987,320.0
19833,119,84,175,108,351.6492474676686,-1.2781113979355474,1.8228099999999987,330.0
19834,111,83,170,107,350.2724214485984,-1.2781113979355474,1.8228099999999987,340.0
19835,102,84,164,104,350.1588682403656,-1.2781113979355474,1.8228099999999987,350.0
19836,134,83,146,101,347.76388849058367,-1.1781113979355473,1.8228099999999987,0.0
19837,124,83,133,103,143.86462338841082,-1.1781113979355473,1.8228099999999987,10.0
19838,124,83,133,107,325.713123022791,-1.1781113979355473,1.8228099999999987,20.0
19839,129,84,138,108,147.47510971220896,-1.1781113979355473,1.8228099999999987,30.0
19840,133,84,139,110,147.47510971220896,-1.1781113979355473,1.8228099999999987,40.0
19841,137,84,139,110,148.0693178962822,-1.1781113979355473,1.8228099999999987,50.0
19842,141,83,136,111,330.8759465052226,-1.1781113979355473,1.8228099999999987,60.0
19843,134,83,152,110,197.10272896905238,-1.1781113979355473,1.8228099999999987,70.0
19844,126,82,164,110,197.65012421993012,-1.1781113979355473,1.8228099999999987,80.0
19845,117,81,175,109,196.26020470831193,-1.1781113979355473,1.8228099999999987,90.0
19846,109,80,181,109,195.10957512234046,-1.1781113979355473,1.8228099999999987,100.0
19847,102,80,183,109,195.64224645720873,-1.1781113979355473,1.8228099999999987,110.0
19848,99,83,182,112,195.55457127007438,-1.1781113979355473,1.8228099999999987,120.0
19849,102,85,190,116,195.79240352885728,-1.1781113979355473,1.8228099999999987,130.0
19850,106,86,193,119,197.41797079220285,-1.1781113979355473,1.8228099999999987,140.0
19851,112,87,190,121,200.80679101271122,-1.1781113979355473,1.8228099999999987,150.0
19852,119,89,181,123,206.07535558394875,-1.1781113979355473,1.8228099999999987,160.0
19853,127,90,166,123,212.56043798115346,-1.1781113979355473,1.8228099999999987,170.0
19854,135,90,146,123,223.18169703554818,-1.1781113979355473,1.8228099999999987,180.0
19855,138,90,133,123,238.29857033049427,-1.1781113979355473,1.8228099999999987,190.0
19856,133,89,134,123,144.1301764822787,-1.1781113979355473,1.8228099999999987,200.0
19857,128,88,133,120,147.6926655451179,-1.1781113979355473,1.8228099999999987,210.0
19858,124,86,128,119,146.1130405359483,-1.1781113979355473,1.8228099999999987,220.0
19859,129,84,142,117,320.2738959573518,-1.1781113979355473,1.8228099999999987,230.0
19860,138,82,160,113,331.4341632062534,-1.1781113979355473,1.8228099999999987,240.0
19861,147,80,173,109,335.9848978358822,-1.1781113979355473,1.8228099999999987,250.0
19862,155,80,179,109,339.8482529657881,-1.1781113979355473,1.8228099999999987,260.0
19863,163,81,182,109,345.1317186415018,-1.1781113979355473,1.8228099999999987,270.0
19864,168,82,180,111,345.00492087082404,-1.1781113979355473,1.8228099999999987,280.0
19865,172,83,175,110,344.69915442755,-1.1781113979355473,1.8228099999999987,290.0
19866,177,83,166,111,345.42578380196124,-1.1781113979355473,1.8228099999999987,300.0
19867,174,84,168,110,347.2928864986834,-1.1781113979355473,1.8228099999999987,310.0
19868,168,84,170,110,350.888642955216,-1.1781113979355473,1.8228099999999987,320.0
19869,160,84,169,108,351.94558555361823,-1.1781113979355473,1.8228099999999987,330.0
19870,152,83,165,107,352.1847064532331,-1.1781113979355473,1.8228099999999987,340.0
19871,143,84,157,104,350.34010692155766,-1.1781113979355473,1.8228099999999987,350.0
19872,175,83,138,101,346.13897243697886,-1.0781113979355472,1.8228099999999987,0.0
19873,166,83,124,103,141.92721812600917,-1.0781113979355472,1.8228099999999987,10.0
19874,169,84,130,106,144.2933085993971,-1.0781113979355472,1.8228099999999987,20.0
19875,173,84,134,108,146.70643672915335,-1.0781113979355472,1.8228099999999987,30.0
19876,177,84,137,110,147.30801581742793,-1.0781113979355472,1.8228099999999987,40.0
19877,181,84,134,110,146.915147071265,-1.0781113979355472,1.8228099999999987,50.0
19878,183,83,135,111,331.4486081270398,-1.0781113979355472,1.8228099999999987,60.0
19879,175,83,150,110,200.63754698468782,-1.0781113979355472,1.8228099999999987,70.0
19880,166,82,163,111,196.87626461671118,-1.0781113979355472,1.8228099999999987,80.0
19881,158,81,173,109,196.97549946792975,-1.0781113979355472,1.8228099999999987,90.0
19882,151,80,176,109,195.40342496246964,-1.0781113979355472,1.8228099999999987,100.0
19883,145,80,178,109,195.0049203828602,-1.0781113979355472,1.8228099999999987,110.0
19884,143,82,180,113,194.89347295884158,-1.0781113979355472,1.8228099999999987,120.0
19885,146,85,186,116,195.94539590092288,-1.0781113979355472,1.8228099999999987,130.0
19886,150,86,187,119,199.29004621918872,-1.0781113979355472,1.8228099999999987,140.0
19887,156,87,183,121,202.91282839677163,-1.0781113979355472,1.8228099999999987,150.0
19888,163,89,174,123,208.07248693585294,-1.0781113979355472,1.8228099999999987,160.0
19889,170,90,159,123,216.51105611949527,-1.0781113979355472,1.8228099999999987,170.0
19890,179,90,138,123,227.32781508904114,-1.0781113979355472,1.8228099999999987,180.0
19891,180,90,130,123,239.79676224505738,-1.0781113979355472,1.8228099999999987,190.0
19892,175,89,129,123,144.2933085993971,-1.0781113979355472,1.8228099999999987,200.0
19893,171,88,127,120,145.30484646876604,-1.0781113979355472,1.8228099999999987,210.0
19894,166,86,123,119,310.52510349375393,-1.0781113979355472,1.8228099999999987,220.0
19895,175,84,142,117,321.5321366878524,-1.0781113979355472,1.8228099999999987,230.0
19896,184,82,158,113,331.4341632062534,-1.0781113979355472,1.8228099999999987,240.0
19897,192,80,169,109,336.4599607304857,-1.0781113979355472,1.8228099999999987,250.0
19898,200,80,175,109,340.4480048267594,-1.0781113979355472,1.8228099999999987,260.0
19899,206,81,177,110,343.3007557660064,-1.0781113979355472,1.8228099999999987,270.0
19900,212,82,174,110,343.349894501397,-1.0781113979355472,1.8228099999999987,280.0
19901,216,83,168,110,344.128821388543,-1.0781113979355472,1.8228099999999987,290.0
19902,220,83,159,111,346.1028236849846,-1.0781113979355472,1.8228099999999987,300.0
19903,215,84,164,110,349.3460974000615,-1.0781113979355472,1.8228099999999987,310.0
19904,208,84,165,110,349.54836705601133,-1.0781113979355472,1.8228099999999987,320.0
19905,201,84,163,108,350.5376777919744,-1.0781113979355472,1.8228099999999987,330.0
19906,193,83,158,107,349.48737283007864,-1.0781113979355472,1.8228099999999987,340.0
19907,184,84,150,104,349.18612248637504,-1.0781113979355472,1.8228099999999987,350.0
19908,216,83,132,101,139.31602751986563,-0.9781113979355472,1.8228099999999987,0.0
19909,209,84,121,104,321.45881637871867,-0.9781113979355472,1.8228099999999987,10.0
19910,213,83,127,107,143.4269690214807,-0.9781113979355472,1.8228099999999987,20.0
19911,217,84,131,108,144.8879888155778,-0.9781113979355472,1.8228099999999987,30.0
19912,221,84,131,110,145.4914770123316,-0.9781113979355472,1.8228099999999987,40.0
19913,225,84,129,110,328.3924977537511,-0.9781113979355472,1.8228099999999987,50.0
19914,223,83,135,111,330.43964553531924,-0.9781113979355472,1.8228099999999987,60.0
19915,216,83,150,110,198.21709519782488,-0.9781113979355472,1.8228099999999987,70.0
19916,207,82,161,110,196.87626461671118,-0.9781113979355472,1.8228099999999987,80.0
19917,199,81,169,110,197.14555091886172,-0.9781113979355472,1.8228099999999987,90.0
19918,192,80,173,109,195.0049203828602,-0.9781113979355472,1.8228099999999987,100.0
19919,186,81,173,108,194.1780644147069,-0.9781113979355472,1.8228099999999987,110.0
19920,187,83,178,112,195.0463918321985,-0.9781113979355472,1.8228099999999987,120.0
19921,190,85,183,116,196.64503821467596,-0.9781113979355472,1.8228099999999987,130.0
19922,195,86,183,119,200.8790168805574,-0.9781113979355472,1.8228099999999987,140.0
19923,201,88,178,120,203.3440109615775,-0.9781113979355472,1.8228099999999987,150.0
19924,207,89,167,123,212.2499741641836,-0.9781113979355472,1.8228099999999987,160.0
19925,215,90,151,123,219.33271432176085,-0.9781113979355472,1.8228099999999987,170.0
19926,223,90,130,123,230.28124062844512,-0.9781113979355472,1.8228099999999987,180.0
19927,222,90,125,123,246.11350007836523,-0.9781113979355472,1.8228099999999987,190.0
19928,218,89,124,123,142.38604315126727,-0.9781113979355472,1.8228099999999987,200.0
19929,213,88,122,121,145.68491240000273,-0.9781113979355472,1.8228099999999987,210.0
19930,211,86,122,119,308.6598082540901,-0.9781113979355472,1.8228099999999987,220.0
19931,220,84,142,117,323.6156481841641,-0.9781113979355472,1.8228099999999987,230.0
19932,229,82,156,113,331.4341632062534,-0.9781113979355472,1.8228099999999987,240.0
19933,237,80,166,109,336.0375110254218,-0.9781113979355472,1.8228099999999987,250.0
19934,245,80,170,109,340.7581217219756,-0.9781113979355472,1.8228099999999987,260.0
19935,251,81,172,109,340.7581217219756,-0.9781113979355472,1.8228099999999987,270.0
19936,255,82,169,110,343.40189560713895,-0.9781113979355472,1.8228099999999987,280.0
19937,259,83,161,110,342.9794743884801,-0.9781113979355472,1.8228099999999987,290.0
19938,262,83,156,111,345.8219355852931,-0.9781113979355472,1.8228099999999987,300.0
19939,256,84,161,110,348.14022087905204,-0.9781113979355472,1.8228099999999987,310.0
19940,249,84,161,110,349.3460974000615,-0.9781113979355472,1.8228099999999987,320.0
19941,243,84,158,108,351.46923439005184,-0.9781113979355472,1.8228099999999987,330.0
19942,234,83,152,107,349.04593735660166,-0.9781113979355472,1.8228099999999987,340.0
19943,225,84,143,104,348.69006752597977,-0.9781113979355472,1.8228099999999987,350.0
19944,258,83,124,101,138.30186567443502,-0.8781113979355473,1.8228099999999987,0.0
19945,254,84,116,104,320.3893117599734,-0.8781113979355473,1.8228099999999987,10.0
19946,257,83,124,107,323.58362148011395,-0.8781113979355473,1.8228099999999987,20.0
19947,261,84,127,108,144.02761295071508,-0.8781113979355473,1.8228099999999987,30.0
19948,266,84,128,110,146.30993247402023,-0.8781113979355473,1.8228099999999987,40.0
19949,269,84,125,110,326.9441771884463,-0.8781113979355473,1.8228099999999987,50.0
19950,264,83,136,111,329.6887867733184,-0.8781113979355473,1.8228099999999987,60.0
19951,256,83,150,110,196.31385242626052,-0.8781113979355473,1.8228099999999987,70.0
19952,248,82,161,110,195.09157267859487,-0.8781113979355473,1.8228099999999987,80.0
19953,240,81,167,110,196.755748929199,-0.8781113979355473,1.8228099999999987,90.0
19954,234,80,170,109,196.02586744844973,-0.8781113979355473,1.8228099999999987,100.0
19955,229,80,169,109,195.20240870917615,-0.8781113979355473,1.8228099999999987,110.0
19956,230,82,175,113,194.62087398863167,-0.8781113979355473,1.8228099999999987,120.0
19957,234,84,179,117,197.89613292503924,-0.8781113979355473,1.8228099999999987,130.0
19958,239,86,178,119,200.55604521958347,-0.8781113979355473,1.8228099999999987,140.0
19959,245,88,172,120,206.31264849478882,-0.8781113979355473,1.8228099999999987,150.0
19960,252,89,160,123,211.56897112931833,-0.8781113979355473,1.8228099999999987,160.0
19961,260,90,144,123,219.6441749571448,-0.8781113979355473,1.8228099999999987,170.0
19962,267,90,123,123,234.38151016074823,-0.8781113979355473,1.8228099999999987,180.0
19963,264,90,121,123,249.88741171092454,-0.8781113979355473,1.8228099999999987,190.0
19964,260,89,120,123,143.58362148011395,-0.8781113979355473,1.8228099999999987,200.0
19965,255,88,117,122,144.1966558916289,-0.8781113979355473,1.8228099999999987,210.0
19966,256,86,123,119,311.18592516570965,-0.8781113979355473,1.8228099999999987,220.0
19967,265,84,141,117,325.304846468766,-0.8781113979355473,1.8228099999999987,230.0
19968,274,83,154,112,330.6728205095432,-0.8781113979355473,1.8228099999999987,240.0
19969,282,80,163,109,335.3361852875364,-0.8781113979355473,1.8228099999999987,250.0
19970,289,80,167,109,338.77634349723377,-0.8781113979355473,1.8228099999999987,260.0
19971,294,81,169,109,342.89727103094765,-0.8781113979355473,1.8228099999999987,270.0
19972,299,82,165,110,343.9797076979288,-0.8781113979355473,1.8228099999999987,280.0
19973,303,83,158,110,344.13429219722616,-0.8781113979355473,1.8228099999999987,290.0
19974,302,83,155,111,345.67728002179643,-0.8781113979355473,1.8228099999999987,300.0
19975,297,84,158,110,350.2563587129628,-0.8781113979355473,1.8228099999999987,310.0
19976,290,84,157,110,350.81945804237387,-0.8781113979355473,1.8228099999999987,320.0
19977,283,84,152,108,348.69006752597977,-0.8781113979355473,1.8228099999999987,330.0
19978,275,83,145,106,348.5663187345733,-0.8781113979355473,1.8228099999999987,340.0
19979,266,84,137,104,348.00310069207643,-0.8781113979355473,1.8228099999999987,350.0
19980,299,83,117,101,137.24574256589506,-0.7781113979355473,1.8228099999999987,0.0
19981,298,84,115,104,141.09586154459583,-0.7781113979355473,1.8228099999999987,10.0
19982,302,83,120,105,322.05784664988107,-0.7781113979355473,1.8228099999999987,20.0
19983,306,84,122,108,142.0578466498811,-0.7781113979355473,1.8228099999999987,30.0
19984,309,84,123,110,325.45163294398867,-0.7781113979355473,1.8228099999999987,40.0
19985,312,84,121,110,327.8287828714554,-0.7781113979355473,1.8228099999999987,50.0
19986,304,83,137,111,199.39781244855823,-0.7781113979355473,1.8228099999999987,60.0
19987,297,82,150,111,196.9553130520252,-0.7781113979355473,1.8228099999999987,70.0
19988,289,82,159,111,196.28492247188342,-0.7781113979355473,1.8228099999999987,80.0
19989,282,81,164,109,194.47029410006587,-0.7781113979355473,1.8228099999999987,90.0
19990,276,80,166,109,195.0463918321985,-0.7781113979355473,1.8228099999999987,100.0
19991,272,80,166,109,194.93141717813754,-0.7781113979355473,1.8228099999999987,110.0
19992,274,83,173,112,195.20240870917615,-0.7781113979355473,1.8228099999999987,120.0
19993,278,85,175,116,198.07232214895947,-0.7781113979355473,1.8228099999999987,130.0
19994,284,86,174,119,202.53325007900426,-0.7781113979355473,1.8228099999999987,140.0
19995,289,88,166,122,208.8865817669107,-0.7781113979355473,1.8228099999999987,150.0
19996,296,89,153,123,213.85711014166068,-0.7781113979355473,1.8228099999999987,160.0
19997,304,90,136,123,220.88181029601122,-0.7781113979355473,1.8228099999999987,170.0
19998,311,90,117,123,238.06931789628217,-0.7781113979355473,1.8228099999999987,180.0
19999,307,90,118,123,252.78392641220927,-0.7781113979355473,1.8228099999999987,190.0
20000,302,89,115,123,141.581944655178,-0.7781113979355473,1.8228099999999987,200.0
20001,298,88,112,120,298.9091836511478,-0.7781113979355473,1.8228099999999987,210.0
20002,302,86,123,119,313.12212255271464,-0.7781113979355473,1.8228099999999987,220.0
20003,311,84,141,117,324.81125686799606,-0.7781113979355473,1.8228099999999987,230.0
20004,319,83,153,112,331.4341632062534,-0.7781113979355473,1.8228099999999987,240.0
20005,327,80,160,109,337.9993016494594,-0.7781113979355473,1.8228099999999987,250.0
20006,333,80,164,109,340.5599651718238,-0.7781113979355473,1.8228099999999987,260.0
20007,338,81,164,109,340.2011236454751,-0.7781113979355473,1.8228099999999987,270.0
20008,341,82,161,110,341.565051177078,-0.7781113979355473,1.8228099999999987,280.0
20009,345,83,153,110,344.05460409907715,-0.7781113979355473,1.8228099999999987,290.0
20010,343,83,154,111,345.67728002179643,-0.7781113979355473,1.8228099999999987,300.0
20011,337,84,155,110,348.3497005624623,-0.7781113979355473,1.8228099999999987,310.0
20012,331,84,154,110,350.6334900429879,-0.7781113979355473,1.8228099999999987,320.0
20013,324,84,147,108,349.04593735660166,-0.7781113979355473,1.8228099999999987,330.0
20014,316,83,140,107,348.69006752597977,-0.7781113979355473,1.8228099999999987,340.0
20015,307,84,129,104,345.5999786932089,-0.7781113979355473,1.8228099999999987,350.0
20016,340,83,109,101,137.29061004263855,-0.6781113979355473,1.8228099999999987,0.0
20017,342,84,113,104,320.5993393365206,-0.6781113979355473,1.8228099999999987,10.0
20018,346,83,116,107,142.19347005529553,-0.6781113979355473,1.8228099999999987,20.0
20019,350,84,119,108,141.581944655178,-0.6781113979355473,1.8228099999999987,30.0
20020,354,84,118,110,323.44752724790845,-0.6781113979355473,1.8228099999999987,40.0
20021,353,84,123,110,326.97613244420336,-0.6781113979355473,1.8228099999999987,50.0
20022,345,83,137,111,198.66691427422023,-0.6781113979355473,1.8228099999999987,60.0
20023,337,82,149,111,197.39332214691203,-0.6781113979355473,1.8228099999999987,70.0
20024,330,82,157,110,195.68999292908387,-0.6781113979355473,1.8228099999999987,80.0
20025,323,81,161,109,195.20240870917615,-0.6781113979355473,1.8228099999999987,90.0
20026,318,81,162,108,195.36161631184865,-0.6781113979355473,1.8228099999999987,100.0
20027,315,81,165,108,193.42183506788618,-0.6781113979355473,1.8228099999999987,110.0
20028,319,83,170,112,195.94539590092288,-0.6781113979355473,1.8228099999999987,120.0
20029,323,84,172,117,201.3706222693432,-0.6781113979355473,1.8228099999999987,130.0
20030,328,86,170,119,204.25391972431657,-0.6781113979355473,1.8228099999999987,140.0
20031,333,88,161,120,208.65711745655813,-0.6781113979355473,1.8228099999999987,150.0
20032,341,89,148,123,217.6059913574017,-0.6781113979355473,1.8228099999999987,160.0
20033,348,90,130,123,228.31094151461144,-0.6781113979355473,1.8228099999999987,170.0
20034,353,90,113,123,239.5344550805401,-0.6781113979355473,1.8228099999999987,180.0
20035,349,90,114,123,260.5376777919744,-0.6781113979355473,1.8228099999999987,190.0
20036,344,89,111,123,141.70983680775691,-0.6781113979355473,1.8228099999999987,200.0
20037,339,88,107,122,302.082187156066,-0.6781113979355473,1.8228099999999987,210.0
20038,348,86,124,119,317.7702157972002,-0.6781113979355473,1.8228099999999987,220.0
20039,356,84,140,117,324.323591778138,-0.6781113979355473,1.8228099999999987,230.0
20040,364,83,151,112,331.6608679641041,-0.6781113979355473,1.8228099999999987,240.0
20041,372,80,158,109,337.08717160322834,-0.6781113979355473,1.8228099999999987,250.0
20042,377,80,162,109,340.2011236454751,-0.6781113979355473,1.8228099999999987,260.0
20043,381,81,161,109,340.86635679409454,-0.6781113979355473,1.8228099999999987,270.0
20044,384,82,157,110,342.12130340415865,-0.6781113979355473,1.8228099999999987,280.0
20045,388,82,150,111,345.51023740611555,-0.6781113979355473,1.8228099999999987,290.0
20046,383,83,153,111,347.98852161363453,-0.6781113979355473,1.8228099999999987,300.0
20047,378,84,153,110,349.9579763644705,-0.6781113979355473,1.8228099999999987,310.0
20048,372,84,149,110,350.34010692155766,-0.6781113979355473,1.8228099999999987,320.0
20049,364,84,143,108,348.5663187345733,-0.6781113979355473,1.8228099999999987,330.0
20050,357,83,134,107,348.82616175818526,-0.6781113979355473,1.8228099999999987,340.0
20051,349,84,122,104,345.579226872489,-0.6781113979355473,1.8228099999999987,350.0
20052,383,83,104,101,136.7357045889284,-0.5781113979355473,1.8228099999999987,0.0
20053,387,84,110,104,319.4846060095446,-0.5781113979355473,1.8228099999999987,10.0
20054,390,83,115,107,139.48460600954465,-0.5781113979355473,1.8228099999999987,20.0
20055,394,84,115,108,142.3343788014167,-0.5781113979355473,1.8228099999999987,30.0
20056,398,84,114,110,324.2726017772003,-0.5781113979355473,1.8228099999999987,40.0
20057,393,84,126,110,326.5346206536447,-0.5781113979355473,1.8228099999999987,50.0
20058,386,83,138,111,197.52556837372288,-0.5781113979355473,1.8228099999999987,60.0
20059,378,83,149,110,195.94539590092288,-0.5781113979355473,1.8228099999999987,70.0
20060,371,82,156,110,194.3354354195201,-0.5781113979355473,1.8228099999999987,80.0
20061,364,81,159,109,196.11341823308928,-0.5781113979355473,1.8228099999999987,90.0
20062,359,81,159,108,194.48976259388442,-0.5781113979355473,1.8228099999999987,100.0
20063,359,80,163,109,195.42216131873866,-0.5781113979355473,1.8228099999999987,110.0
20064,363,83,168,112,197.10272896905238,-0.5781113979355473,1.8228099999999987,120.0
20065,366,85,169,116,202.12633480937328,-0.5781113979355473,1.8228099999999987,130.0
20066,372,86,166,119,204.49190102823155,-0.5781113979355473,1.8228099999999987,140.0
20067,378,88,156,120,211.37300514010846,-0.5781113979355473,1.8228099999999987,150.0
20068,385,89,141,123,220.53284093861072,-0.5781113979355473,1.8228099999999987,160.0
20069,393,90,122,123,231.76617482255307,-0.5781113979355473,1.8228099999999987,170.0
20070,395,90,110,123,246.41296947487177,-0.5781113979355473,1.8228099999999987,180.0
20071,391,90,110,123,263.6598082540901,-0.5781113979355473,1.8228099999999987,190.0
20072,386,89,107,123,285.7320047851073,-0.5781113979355473,1.8228099999999987,200.0
20073,385,88,106,122,304.47221388003646,-0.5781113979355473,1.8228099999999987,210.0
20074,393,86,125,119,318.6329507394882,-0.5781113979355473,1.8228099999999987,220.0
20075,402,84,140,117,326.47552675142305,-0.5781113979355473,1.8228099999999987,230.0
20076,410,83,150,112,332.4254360403056,-0.5781113979355473,1.8228099999999987,240.0
20077,416,80,158,109,336.8734796112512,-0.5781113979355473,1.8228099999999987,250.0
20078,420,80,159,109,339.1209831194426,-0.5781113979355473,1.8228099999999987,260.0
20079,424,81,159,110,339.0442232693678,-0.5781113979355473,1.8228099999999987,270.0
20080,427,82,154,111,341.565051177078,-0.5781113979355473,1.8228099999999987,280.0
20081,430,83,148,110,344.7448812969422,-0.5781113979355473,1.8228099999999987,290.0
20082,424,83,151,111,347.8631755447077,-0.5781113979355473,1.8228099999999987,300.0
20083,419,84,150,110,348.5728984060549,-0.5781113979355473,1.8228099999999987,310.0
20084,413,84,146,110,350.73977846882855,-0.5781113979355473,1.8228099999999987,320.0
20085,406,84,138,108,349.46081627137175,-0.5781113979355473,1.8228099999999987,330.0
20086,398,83,128,107,347.5500034921934,-0.5781113979355473,1.8228099999999987,340.0
20087,390,84,116,104,133.8308606720926,-0.5781113979355473,1.8228099999999987,350.0
20088,427,83,103,101,313.2642954110716,-0.47811139793554736,1.8228099999999987,0.0
20089,431,84,108,104,138.43363036245054,-0.47811139793554736,1.8228099999999987,10.0
20090,435,83,111,106,140.09211512449897,-0.47811139793554736,1.8228099999999987,20.0
20091,438,84,113,108,141.34019174590992,-0.47811139793554736,1.8228099999999987,30.0
20092,441,84,112,110,323.2971449698369,-0.47811139793554736,1.8228099999999987,40.0
20093,433,84,127,110,196.38954033403476,-0.47811139793554736,1.8228099999999987,50.0
20094,426,83,139,111,196.4293014515334,-0.47811139793554736,1.8228099999999987,60.0
20095,419,83,148,110,195.76718254247567,-0.47811139793554736,1.8228099999999987,70.0
20096,413,82,154,111,196.46001481204004,-0.47811139793554736,1.8228099999999987,80.0
20097,406,81,156,109,195.09157267859487,-0.47811139793554736,1.8228099999999987,90.0
20098,401,80,155,109,194.8083770390424,-0.47811139793554736,1.8228099999999987,100.0
20099,403,80,162,109,194.03624346792648,-0.47811139793554736,1.8228099999999987,110.0
20100,407,83,166,112,199.57312583041016,-0.47811139793554736,1.8228099999999987,120.0
20101,411,84,166,117,203.96248897457818,-0.47811139793554736,1.8228099999999987,130.0
20102,416,86,161,119,207.86700384965687,-0.47811139793554736,1.8228099999999987,140.0
20103,422,87,151,121,213.85711014166068,-0.47811139793554736,1.8228099999999987,150.0
20104,429,89,134,123,219.97092641821456,-0.47811139793554736,1.8228099999999987,160.0
